   2.3828125e-01	   3.4765625e-01	   2.5390625e-01	
   2.4361213e-01	   3.5197610e-01	   2.5749081e-01	
   2.4894301e-01	   3.5629596e-01	   2.6107537e-01	
   2.5427390e-01	   3.6061581e-01	   2.6465993e-01	
   2.5960478e-01	   3.6493566e-01	   2.6824449e-01	
   2.6493566e-01	   3.6925551e-01	   2.7182904e-01	
   2.7026654e-01	   3.7357537e-01	   2.7541360e-01	
   2.7559743e-01	   3.7789522e-01	   2.7899816e-01	
   2.8092831e-01	   3.8221507e-01	   2.8258272e-01	
   2.8625919e-01	   3.8653493e-01	   2.8616728e-01	
   2.9159007e-01	   3.9085478e-01	   2.8975184e-01	
   2.9692096e-01	   3.9517463e-01	   2.9333640e-01	
   3.0225184e-01	   3.9949449e-01	   2.9692096e-01	
   3.0758272e-01	   4.0381434e-01	   3.0050551e-01	
   3.1291360e-01	   4.0813419e-01	   3.0409007e-01	
   3.1824449e-01	   4.1245404e-01	   3.0767463e-01	
   3.2357537e-01	   4.1677390e-01	   3.1125919e-01	
   3.2890625e-01	   4.2109375e-01	   3.1484375e-01	
   3.3423713e-01	   4.2541360e-01	   3.1842831e-01	
   3.3956801e-01	   4.2973346e-01	   3.2201287e-01	
   3.4489890e-01	   4.3405331e-01	   3.2559743e-01	
   3.5022978e-01	   4.3837316e-01	   3.2918199e-01	
   3.5556066e-01	   4.4269301e-01	   3.3276654e-01	
   3.6089154e-01	   4.4701287e-01	   3.3635110e-01	
   3.6622243e-01	   4.5133272e-01	   3.3993566e-01	
   3.7155331e-01	   4.5565257e-01	   3.4352022e-01	
   3.7688419e-01	   4.5997243e-01	   3.4710478e-01	
   3.8221507e-01	   4.6429228e-01	   3.5068934e-01	
   3.8754596e-01	   4.6861213e-01	   3.5427390e-01	
   3.9287684e-01	   4.7293199e-01	   3.5785846e-01	
   3.9820772e-01	   4.7725184e-01	   3.6144301e-01	
   4.0353860e-01	   4.8157169e-01	   3.6502757e-01	
   4.0886949e-01	   4.8589154e-01	   3.6861213e-01	
   4.1420037e-01	   4.9021140e-01	   3.7219669e-01	
   4.1953125e-01	   4.9453125e-01	   3.7578125e-01	
   4.2486213e-01	   4.9885110e-01	   3.7936581e-01	
   4.3019301e-01	   5.0317096e-01	   3.8295037e-01	
   4.3552390e-01	   5.0749081e-01	   3.8653493e-01	
   4.4085478e-01	   5.1181066e-01	   3.9011949e-01	
   4.4618566e-01	   5.1613051e-01	   3.9370404e-01	
   4.5151654e-01	   5.2045037e-01	   3.9728860e-01	
   4.5684743e-01	   5.2477022e-01	   4.0087316e-01	
   4.6217831e-01	   5.2909007e-01	   4.0445772e-01	
   4.6769301e-01	   5.3350184e-01	   4.0813419e-01	
   4.7339154e-01	   5.3800551e-01	   4.1190257e-01	
   4.7909007e-01	   5.4250919e-01	   4.1567096e-01	
   4.8478860e-01	   5.4701287e-01	   4.1943934e-01	
   4.9048713e-01	   5.5151654e-01	   4.2320772e-01	
   4.9618566e-01	   5.5602022e-01	   4.2697610e-01	
   5.0188419e-01	   5.6052390e-01	   4.3074449e-01	
   5.0758272e-01	   5.6502757e-01	   4.3451287e-01	
   5.1328125e-01	   5.6953125e-01	   4.3828125e-01	
   5.1897978e-01	   5.7403493e-01	   4.4204963e-01	
   5.2467831e-01	   5.7853860e-01	   4.4581801e-01	
   5.3037684e-01	   5.8304228e-01	   4.4958640e-01	
   5.3607537e-01	   5.8754596e-01	   4.5335478e-01	
   5.4177390e-01	   5.9204963e-01	   4.5712316e-01	
   5.4747243e-01	   5.9655331e-01	   4.6089154e-01	
   5.5317096e-01	   6.0105699e-01	   4.6465993e-01	
   5.5886949e-01	   6.0556066e-01	   4.6842831e-01	
   5.6456801e-01	   6.1006434e-01	   4.7219669e-01	
   5.7026654e-01	   6.1456801e-01	   4.7596507e-01	
   5.7596507e-01	   6.1907169e-01	   4.7973346e-01	
   5.8166360e-01	   6.2357537e-01	   4.8350184e-01	
   5.8736213e-01	   6.2807904e-01	   4.8727022e-01	
   5.9306066e-01	   6.3258272e-01	   4.9103860e-01	
   5.9875919e-01	   6.3708640e-01	   4.9480699e-01	
   6.0445772e-01	   6.4159007e-01	   4.9857537e-01	
   6.1015625e-01	   6.4609375e-01	   5.0234375e-01	
   6.1585478e-01	   6.5059743e-01	   5.0611213e-01	
   6.2155331e-01	   6.5510110e-01	   5.0988051e-01	
   6.2725184e-01	   6.5960478e-01	   5.1364890e-01	
   6.3295037e-01	   6.6410846e-01	   5.1741728e-01	
   6.3864890e-01	   6.6861213e-01	   5.2118566e-01	
   6.4434743e-01	   6.7311581e-01	   5.2495404e-01	
   6.5004596e-01	   6.7761949e-01	   5.2872243e-01	
   6.5574449e-01	   6.8212316e-01	   5.3249081e-01	
   6.6144301e-01	   6.8662684e-01	   5.3625919e-01	
   6.6714154e-01	   6.9113051e-01	   5.4002757e-01	
   6.7284007e-01	   6.9563419e-01	   5.4379596e-01	
   6.7853860e-01	   7.0013787e-01	   5.4756434e-01	
   6.8423713e-01	   7.0464154e-01	   5.5133272e-01	
   6.8993566e-01	   7.0914522e-01	   5.5510110e-01	
   6.9563419e-01	   7.1364890e-01	   5.5886949e-01	
   7.0133272e-01	   7.1815257e-01	   5.6263787e-01	
   7.0703125e-01	   7.2265625e-01	   5.6640625e-01	
   7.1300551e-01	   7.2743566e-01	   5.7045037e-01	
   7.1897978e-01	   7.3221507e-01	   5.7449449e-01	
   7.2495404e-01	   7.3699449e-01	   5.7853860e-01	
   7.3092831e-01	   7.4177390e-01	   5.8258272e-01	
   7.3690257e-01	   7.4655331e-01	   5.8662684e-01	
   7.4287684e-01	   7.5133272e-01	   5.9067096e-01	
   7.4885110e-01	   7.5611213e-01	   5.9471507e-01	
   7.5482537e-01	   7.6089154e-01	   5.9875919e-01	
   7.6079963e-01	   7.6567096e-01	   6.0280331e-01	
   7.6677390e-01	   7.7045037e-01	   6.0684743e-01	
   7.7274816e-01	   7.7522978e-01	   6.1089154e-01	
   7.7872243e-01	   7.8000919e-01	   6.1493566e-01	
   7.8469669e-01	   7.8478860e-01	   6.1897978e-01	
   7.9067096e-01	   7.8956801e-01	   6.2302390e-01	
   7.9664522e-01	   7.9434743e-01	   6.2706801e-01	
   8.0261949e-01	   7.9912684e-01	   6.3111213e-01	
   8.0859375e-01	   8.0390625e-01	   6.3515625e-01	
   8.1456801e-01	   8.0868566e-01	   6.3920037e-01	
   8.2054228e-01	   8.1346507e-01	   6.4324449e-01	
   8.2651654e-01	   8.1824449e-01	   6.4728860e-01	
   8.3249081e-01	   8.2302390e-01	   6.5133272e-01	
   8.3846507e-01	   8.2780331e-01	   6.5537684e-01	
   8.4443934e-01	   8.3258272e-01	   6.5942096e-01	
   8.5041360e-01	   8.3736213e-01	   6.6346507e-01	
   8.5638787e-01	   8.4214154e-01	   6.6750919e-01	
   8.6236213e-01	   8.4692096e-01	   6.7155331e-01	
   8.6833640e-01	   8.5170037e-01	   6.7559743e-01	
   8.7431066e-01	   8.5647978e-01	   6.7964154e-01	
   8.8028493e-01	   8.6125919e-01	   6.8368566e-01	
   8.8625919e-01	   8.6603860e-01	   6.8772978e-01	
   8.9223346e-01	   8.7081801e-01	   6.9177390e-01	
   8.9820772e-01	   8.7559743e-01	   6.9581801e-01	
   9.0418199e-01	   8.8037684e-01	   6.9986213e-01	
   9.1015625e-01	   8.8515625e-01	   7.0390625e-01	
   9.1613051e-01	   8.8993566e-01	   7.0795037e-01	
