   9.8046875e-01	   8.9843750e-01	   7.6953125e-01	
   9.7991728e-01	   8.9439338e-01	   7.6539522e-01	
   9.7936581e-01	   8.9034926e-01	   7.6125919e-01	
   9.7881434e-01	   8.8630515e-01	   7.5712316e-01	
   9.7826287e-01	   8.8226103e-01	   7.5298713e-01	
   9.7771140e-01	   8.7821691e-01	   7.4885110e-01	
   9.7715993e-01	   8.7417279e-01	   7.4471507e-01	
   9.7660846e-01	   8.7012868e-01	   7.4057904e-01	
   9.7605699e-01	   8.6608456e-01	   7.3644301e-01	
   9.7550551e-01	   8.6204044e-01	   7.3230699e-01	
   9.7495404e-01	   8.5799632e-01	   7.2817096e-01	
   9.7440257e-01	   8.5395221e-01	   7.2403493e-01	
   9.7385110e-01	   8.4990809e-01	   7.1989890e-01	
   9.7329963e-01	   8.4586397e-01	   7.1576287e-01	
   9.7274816e-01	   8.4181985e-01	   7.1162684e-01	
   9.7219669e-01	   8.3777574e-01	   7.0749081e-01	
   9.7164522e-01	   8.3373162e-01	   7.0335478e-01	
   9.7109375e-01	   8.2968750e-01	   6.9921875e-01	
   9.7054228e-01	   8.2564338e-01	   6.9508272e-01	
   9.6999081e-01	   8.2159926e-01	   6.9094669e-01	
   9.6943934e-01	   8.1755515e-01	   6.8681066e-01	
   9.6888787e-01	   8.1351103e-01	   6.8267463e-01	
   9.6833640e-01	   8.0946691e-01	   6.7853860e-01	
   9.6778493e-01	   8.0542279e-01	   6.7440257e-01	
   9.6723346e-01	   8.0137868e-01	   6.7026654e-01	
   9.6668199e-01	   7.9733456e-01	   6.6613051e-01	
   9.6613051e-01	   7.9329044e-01	   6.6199449e-01	
   9.6557904e-01	   7.8924632e-01	   6.5785846e-01	
   9.6502757e-01	   7.8520221e-01	   6.5372243e-01	
   9.6447610e-01	   7.8115809e-01	   6.4958640e-01	
   9.6392463e-01	   7.7711397e-01	   6.4545037e-01	
   9.6337316e-01	   7.7306985e-01	   6.4131434e-01	
   9.6282169e-01	   7.6902574e-01	   6.3717831e-01	
   9.6227022e-01	   7.6498162e-01	   6.3304228e-01	
   9.6171875e-01	   7.6093750e-01	   6.2890625e-01	
   9.6116728e-01	   7.5689338e-01	   6.2477022e-01	
   9.6061581e-01	   7.5284926e-01	   6.2063419e-01	
   9.6006434e-01	   7.4880515e-01	   6.1649816e-01	
   9.5951287e-01	   7.4476103e-01	   6.1236213e-01	
   9.5896140e-01	   7.4071691e-01	   6.0822610e-01	
   9.5840993e-01	   7.3667279e-01	   6.0409007e-01	
   9.5785846e-01	   7.3262868e-01	   5.9995404e-01	
   9.5730699e-01	   7.2858456e-01	   5.9581801e-01	
   9.5670956e-01	   7.2435662e-01	   5.9273897e-01	
   9.5606618e-01	   7.1994485e-01	   5.9071691e-01	
   9.5542279e-01	   7.1553309e-01	   5.8869485e-01	
   9.5477941e-01	   7.1112132e-01	   5.8667279e-01	
   9.5413603e-01	   7.0670956e-01	   5.8465074e-01	
   9.5349265e-01	   7.0229779e-01	   5.8262868e-01	
   9.5284926e-01	   6.9788603e-01	   5.8060662e-01	
   9.5220588e-01	   6.9347426e-01	   5.7858456e-01	
   9.5156250e-01	   6.8906250e-01	   5.7656250e-01	
   9.5091912e-01	   6.8465074e-01	   5.7454044e-01	
   9.5027574e-01	   6.8023897e-01	   5.7251838e-01	
   9.4963235e-01	   6.7582721e-01	   5.7049632e-01	
   9.4898897e-01	   6.7141544e-01	   5.6847426e-01	
   9.4834559e-01	   6.6700368e-01	   5.6645221e-01	
   9.4770221e-01	   6.6259191e-01	   5.6443015e-01	
   9.4705882e-01	   6.5818015e-01	   5.6240809e-01	
   9.4641544e-01	   6.5376838e-01	   5.6038603e-01	
   9.4577206e-01	   6.4935662e-01	   5.5836397e-01	
   9.4512868e-01	   6.4494485e-01	   5.5634191e-01	
   9.4448529e-01	   6.4053309e-01	   5.5431985e-01	
   9.4384191e-01	   6.3612132e-01	   5.5229779e-01	
   9.4319853e-01	   6.3170956e-01	   5.5027574e-01	
   9.4255515e-01	   6.2729779e-01	   5.4825368e-01	
   9.4191176e-01	   6.2288603e-01	   5.4623162e-01	
   9.4126838e-01	   6.1847426e-01	   5.4420956e-01	
   9.4062500e-01	   6.1406250e-01	   5.4218750e-01	
   9.3998162e-01	   6.0965074e-01	   5.4016544e-01	
   9.3933824e-01	   6.0523897e-01	   5.3814338e-01	
   9.3869485e-01	   6.0082721e-01	   5.3612132e-01	
   9.3805147e-01	   5.9641544e-01	   5.3409926e-01	
   9.3740809e-01	   5.9200368e-01	   5.3207721e-01	
   9.3676471e-01	   5.8759191e-01	   5.3005515e-01	
   9.3612132e-01	   5.8318015e-01	   5.2803309e-01	
   9.3547794e-01	   5.7876838e-01	   5.2601103e-01	
   9.3483456e-01	   5.7435662e-01	   5.2398897e-01	
   9.3419118e-01	   5.6994485e-01	   5.2196691e-01	
   9.3354779e-01	   5.6553309e-01	   5.1994485e-01	
   9.3290441e-01	   5.6112132e-01	   5.1792279e-01	
   9.3226103e-01	   5.5670956e-01	   5.1590074e-01	
   9.3161765e-01	   5.5229779e-01	   5.1387868e-01	
   9.3097426e-01	   5.4788603e-01	   5.1185662e-01	
   9.3033088e-01	   5.4347426e-01	   5.0983456e-01	
   9.2968750e-01	   5.3906250e-01	   5.0781250e-01	
   9.2803309e-01	   5.3676471e-01	   5.0670956e-01	
   9.2637868e-01	   5.3446691e-01	   5.0560662e-01	
   9.2472426e-01	   5.3216912e-01	   5.0450368e-01	
   9.2306985e-01	   5.2987132e-01	   5.0340074e-01	
   9.2141544e-01	   5.2757353e-01	   5.0229779e-01	
   9.1976103e-01	   5.2527574e-01	   5.0119485e-01	
   9.1810662e-01	   5.2297794e-01	   5.0009191e-01	
   9.1645221e-01	   5.2068015e-01	   4.9898897e-01	
   9.1479779e-01	   5.1838235e-01	   4.9788603e-01	
   9.1314338e-01	   5.1608456e-01	   4.9678309e-01	
   9.1148897e-01	   5.1378676e-01	   4.9568015e-01	
   9.0983456e-01	   5.1148897e-01	   4.9457721e-01	
   9.0818015e-01	   5.0919118e-01	   4.9347426e-01	
   9.0652574e-01	   5.0689338e-01	   4.9237132e-01	
   9.0487132e-01	   5.0459559e-01	   4.9126838e-01	
   9.0321691e-01	   5.0229779e-01	   4.9016544e-01	
   9.0156250e-01	   5.0000000e-01	   4.8906250e-01	
   8.9990809e-01	   4.9770221e-01	   4.8795956e-01	
   8.9825368e-01	   4.9540441e-01	   4.8685662e-01	
   8.9659926e-01	   4.9310662e-01	   4.8575368e-01	
   8.9494485e-01	   4.9080882e-01	   4.8465074e-01	
   8.9329044e-01	   4.8851103e-01	   4.8354779e-01	
   8.9163603e-01	   4.8621324e-01	   4.8244485e-01	
   8.8998162e-01	   4.8391544e-01	   4.8134191e-01	
   8.8832721e-01	   4.8161765e-01	   4.8023897e-01	
   8.8667279e-01	   4.7931985e-01	   4.7913603e-01	
   8.8501838e-01	   4.7702206e-01	   4.7803309e-01	
   8.8336397e-01	   4.7472426e-01	   4.7693015e-01	
   8.8170956e-01	   4.7242647e-01	   4.7582721e-01	
   8.8005515e-01	   4.7012868e-01	   4.7472426e-01	
   8.7840074e-01	   4.6783088e-01	   4.7362132e-01	
   8.7674632e-01	   4.6553309e-01	   4.7251838e-01	
   8.7509191e-01	   4.6323529e-01	   4.7141544e-01	
   8.7343750e-01	   4.6093750e-01	   4.7031250e-01	
   8.7178309e-01	   4.5863971e-01	   4.6920956e-01	
   8.7012868e-01	   4.5634191e-01	   4.6810662e-01	
   8.6847426e-01	   4.5404412e-01	   4.6700368e-01	
   8.6681985e-01	   4.5174632e-01	   4.6590074e-01	
   8.6516544e-01	   4.4944853e-01	   4.6479779e-01	
   8.6351103e-01	   4.4715074e-01	   4.6369485e-01	
   8.6185662e-01	   4.4485294e-01	   4.6259191e-01	
   8.6020221e-01	   4.4255515e-01	   4.6148897e-01	
   8.5845588e-01	   4.4025735e-01	   4.6047794e-01	
   8.5661765e-01	   4.3795956e-01	   4.5955882e-01	
   8.5477941e-01	   4.3566176e-01	   4.5863971e-01	
   8.5294118e-01	   4.3336397e-01	   4.5772059e-01	
   8.5110294e-01	   4.3106618e-01	   4.5680147e-01	
   8.4926471e-01	   4.2876838e-01	   4.5588235e-01	
   8.4742647e-01	   4.2647059e-01	   4.5496324e-01	
   8.4558824e-01	   4.2417279e-01	   4.5404412e-01	
   8.4375000e-01	   4.2187500e-01	   4.5312500e-01	
   8.4191176e-01	   4.1957721e-01	   4.5220588e-01	
   8.4007353e-01	   4.1727941e-01	   4.5128676e-01	
   8.3823529e-01	   4.1498162e-01	   4.5036765e-01	
   8.3639706e-01	   4.1268382e-01	   4.4944853e-01	
   8.3455882e-01	   4.1038603e-01	   4.4852941e-01	
   8.3272059e-01	   4.0808824e-01	   4.4761029e-01	
   8.3088235e-01	   4.0579044e-01	   4.4669118e-01	
   8.2904412e-01	   4.0349265e-01	   4.4577206e-01	
   8.2720588e-01	   4.0119485e-01	   4.4485294e-01	
   8.2536765e-01	   3.9889706e-01	   4.4393382e-01	
   8.2352941e-01	   3.9659926e-01	   4.4301471e-01	
   8.2169118e-01	   3.9430147e-01	   4.4209559e-01	
   8.1985294e-01	   3.9200368e-01	   4.4117647e-01	
