   0.0000000e+00	   5.7421875e-01	   5.7031250e-01	
   5.2389706e-03	   5.7697610e-01	   5.6911765e-01	
   1.0477941e-02	   5.7973346e-01	   5.6792279e-01	
   1.5716912e-02	   5.8249081e-01	   5.6672794e-01	
   2.0955882e-02	   5.8524816e-01	   5.6553309e-01	
   2.6194853e-02	   5.8800551e-01	   5.6433824e-01	
   3.1433824e-02	   5.9076287e-01	   5.6314338e-01	
   3.6672794e-02	   5.9352022e-01	   5.6194853e-01	
   4.1911765e-02	   5.9627757e-01	   5.6075368e-01	
   4.7150735e-02	   5.9903493e-01	   5.5955882e-01	
   5.2389706e-02	   6.0179228e-01	   5.5836397e-01	
   5.7628676e-02	   6.0454963e-01	   5.5716912e-01	
   6.2867647e-02	   6.0730699e-01	   5.5597426e-01	
   6.8106618e-02	   6.1006434e-01	   5.5477941e-01	
   7.3345588e-02	   6.1282169e-01	   5.5358456e-01	
   7.8584559e-02	   6.1557904e-01	   5.5238971e-01	
   8.3823529e-02	   6.1833640e-01	   5.5119485e-01	
   8.9062500e-02	   6.2109375e-01	   5.5000000e-01	
   9.4301471e-02	   6.2385110e-01	   5.4880515e-01	
   9.9540441e-02	   6.2660846e-01	   5.4761029e-01	
   1.0477941e-01	   6.2936581e-01	   5.4641544e-01	
   1.1001838e-01	   6.3212316e-01	   5.4522059e-01	
   1.1525735e-01	   6.3488051e-01	   5.4402574e-01	
   1.2049632e-01	   6.3763787e-01	   5.4283088e-01	
   1.2573529e-01	   6.4039522e-01	   5.4163603e-01	
   1.3097426e-01	   6.4315257e-01	   5.4044118e-01	
   1.3621324e-01	   6.4590993e-01	   5.3924632e-01	
   1.4145221e-01	   6.4866728e-01	   5.3805147e-01	
   1.4669118e-01	   6.5142463e-01	   5.3685662e-01	
   1.5193015e-01	   6.5418199e-01	   5.3566176e-01	
   1.5716912e-01	   6.5693934e-01	   5.3446691e-01	
   1.6240809e-01	   6.5969669e-01	   5.3327206e-01	
   1.6764706e-01	   6.6245404e-01	   5.3207721e-01	
   1.7288603e-01	   6.6521140e-01	   5.3088235e-01	
   1.7812500e-01	   6.6796875e-01	   5.2968750e-01	
   1.8336397e-01	   6.7072610e-01	   5.2849265e-01	
   1.8860294e-01	   6.7348346e-01	   5.2729779e-01	
   1.9384191e-01	   6.7624081e-01	   5.2610294e-01	
   1.9908088e-01	   6.7899816e-01	   5.2490809e-01	
   2.0431985e-01	   6.8175551e-01	   5.2371324e-01	
   2.0955882e-01	   6.8451287e-01	   5.2251838e-01	
   2.1479779e-01	   6.8727022e-01	   5.2132353e-01	
   2.2003676e-01	   6.9002757e-01	   5.2012868e-01	
   2.2720588e-01	   6.9260110e-01	   5.1957721e-01	
   2.3630515e-01	   6.9499081e-01	   5.1966912e-01	
   2.4540441e-01	   6.9738051e-01	   5.1976103e-01	
   2.5450368e-01	   6.9977022e-01	   5.1985294e-01	
   2.6360294e-01	   7.0215993e-01	   5.1994485e-01	
   2.7270221e-01	   7.0454963e-01	   5.2003676e-01	
   2.8180147e-01	   7.0693934e-01	   5.2012868e-01	
   2.9090074e-01	   7.0932904e-01	   5.2022059e-01	
   3.0000000e-01	   7.1171875e-01	   5.2031250e-01	
   3.0909926e-01	   7.1410846e-01	   5.2040441e-01	
   3.1819853e-01	   7.1649816e-01	   5.2049632e-01	
   3.2729779e-01	   7.1888787e-01	   5.2058824e-01	
   3.3639706e-01	   7.2127757e-01	   5.2068015e-01	
   3.4549632e-01	   7.2366728e-01	   5.2077206e-01	
   3.5459559e-01	   7.2605699e-01	   5.2086397e-01	
   3.6369485e-01	   7.2844669e-01	   5.2095588e-01	
   3.7279412e-01	   7.3083640e-01	   5.2104779e-01	
   3.8189338e-01	   7.3322610e-01	   5.2113971e-01	
   3.9099265e-01	   7.3561581e-01	   5.2123162e-01	
   4.0009191e-01	   7.3800551e-01	   5.2132353e-01	
   4.0919118e-01	   7.4039522e-01	   5.2141544e-01	
   4.1829044e-01	   7.4278493e-01	   5.2150735e-01	
   4.2738971e-01	   7.4517463e-01	   5.2159926e-01	
   4.3648897e-01	   7.4756434e-01	   5.2169118e-01	
   4.4558824e-01	   7.4995404e-01	   5.2178309e-01	
   4.5468750e-01	   7.5234375e-01	   5.2187500e-01	
   4.6378676e-01	   7.5473346e-01	   5.2196691e-01	
   4.7288603e-01	   7.5712316e-01	   5.2205882e-01	
   4.8198529e-01	   7.5951287e-01	   5.2215074e-01	
   4.9108456e-01	   7.6190257e-01	   5.2224265e-01	
   5.0018382e-01	   7.6429228e-01	   5.2233456e-01	
   5.0928309e-01	   7.6668199e-01	   5.2242647e-01	
   5.1838235e-01	   7.6907169e-01	   5.2251838e-01	
   5.2748162e-01	   7.7146140e-01	   5.2261029e-01	
   5.3658088e-01	   7.7385110e-01	   5.2270221e-01	
   5.4568015e-01	   7.7624081e-01	   5.2279412e-01	
   5.5477941e-01	   7.7863051e-01	   5.2288603e-01	
   5.6387868e-01	   7.8102022e-01	   5.2297794e-01	
   5.7297794e-01	   7.8340993e-01	   5.2306985e-01	
   5.8207721e-01	   7.8579963e-01	   5.2316176e-01	
   5.9117647e-01	   7.8818934e-01	   5.2325368e-01	
   6.0027574e-01	   7.9057904e-01	   5.2334559e-01	
   6.0937500e-01	   7.9296875e-01	   5.2343750e-01	
   6.1645221e-01	   7.9508272e-01	   5.2545956e-01	
   6.2352941e-01	   7.9719669e-01	   5.2748162e-01	
   6.3060662e-01	   7.9931066e-01	   5.2950368e-01	
   6.3768382e-01	   8.0142463e-01	   5.3152574e-01	
